약수터명	소재지도로명주소	소재지지번주소	위도	경도	지정일자	일평균이용인구수	수질검사일자	수질검사결과구분	부적합항목	관리기관전화번호	관리기관명	데이터기준일자	제공기관코드	제공기관명		
폭포수1		서울특별시 관악구 대학동 산50-21	37.4538918676	126.940515231	1976-12-31	100	2018-07-31	부적합	총대장균군 검출	02-879-6543	서울특별시 관악구청	2018-08-16	3200000	서울특별시 관악구		
장수		서울특별시 관악구 미성동 산114-3	37.4718031354	126.915472411	1987-12-31	100	2018-07-31	부적합	총대장균군 검출	02-879-6543	서울특별시 관악구청	2018-08-16	3200000	서울특별시 관악구		
가리약수터		충청북도 영동군 영동읍 가리 산88-4	36.1822792	127.8349513		30	2018-06-15	적합		043-740-3423	충청북도 영동군청	2018-06-15	4440000	충청북도 영동군		
뒷골참샘		전라남도 순천시 금곡동 31				300	2018-03-07	적합	없음	061-749-6594	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
망 북		전라남도 순천시 용당동 산8-1	34.9765573524	127.505338648		200	2018-03-07	적합	없음	061-749-6595	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
봉화산		전라남도 순천시 서면 압곡리 산238	34.9703824583	127.507613412		150	2018-03-07	적합	없음	061-749-6596	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
남산철탑		전라남도 순천시 덕월동 산115	34.936017351	127.473010303		150	2018-03-07	적합	없음	061-749-6597	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
가 곡		전라남도 순천시 가곡동 산114-1	34.9806679348	127.480389857		300	2018-03-07	적합	없음	061-749-6598	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
가장골		전라남도 순천시 남정동 산12-1	34.9366779171	127.487414341		300	2018-03-07	적합	없음	061-749-6599	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
망 용		전라남도 순천시 월등면 망용리 산137-1	35.0832122109	127.414641312		100	2018-03-06	적합	없음	061-749-6600	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
선암사	전라남도 순천시 승주읍 선암사길 450	전라남도 순천시 승주읍 죽학리 802	34.996562294	127.331125905		130	2018-03-07	적합	없음	061-749-6601	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
송광사	전라남도 순천시 송광면 송광사안길 100	전라남도 순천시 송광면 신평리 12	35.006805963	127.276194104		180	2018-03-06	적합	없음	061-749-6602	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
녹차밭약수터	전라남도 순천시 봉화3길 116-120(조례동)	전라남도 순천시 조례동 1519-26	34.9680693756	127.50808094		150	2018-03-06	적합	없음	061-749-6603	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
저전7통	전라남도 순천시 저전남산길 20-9(저전동)	전라남도 순천시 저전동 311-1	34.9482340587	127.480060459		60	2018-03-07	적합	없음	061-749-6604	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
뒷골참샘		전라남도 순천시 금곡동 31				300	2018-06-21	적합	없음	061-749-6594	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
망 북		전라남도 순천시 용당동 산8-1	34.9765573524	127.505338648		200	2018-06-21	적합	없음	061-749-6595	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
봉화산		전라남도 순천시 서면 압곡리 산238	34.9703824583	127.507613412		150	2018-06-21	적합	없음	061-749-6596	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
남산철탑		전라남도 순천시 덕월동 산115	34.936017351	127.473010303		150	2018-06-21	적합	없음	061-749-6597	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
가 곡		전라남도 순천시 가곡동 산114-1	34.9806679348	127.480389857		300	2018-06-20	적합	없음	061-749-6598	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
가장골		전라남도 순천시 남정동 산12-1	34.9366779171	127.487414341		300	2018-06-20	적합	없음	061-749-6599	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
망 용		전라남도 순천시 월등면 망용리 산137-1	35.0832122109	127.414641312		100	2018-06-20	적합	없음	061-749-6600	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
선암사	전라남도 순천시 승주읍 선암사길 450	전라남도 순천시 승주읍 죽학리 802	34.996562294	127.331125905		130	2018-06-21	적합	없음	061-749-6601	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
송광사	전라남도 순천시 송광면 송광사안길 100	전라남도 순천시 송광면 신평리 12	35.006805963	127.276194104		180	2018-06-20	적합	없음	061-749-6602	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
녹차밭약수터	전라남도 순천시 봉화3길 116-120(조례동)	전라남도 순천시 조례동 1519-26	34.9680693756	127.50808094		150	2018-06-20	적합	없음	061-749-6603	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
저전7통	전라남도 순천시 저전남산길 20-9(저전동)	전라남도 순천시 저전동 311-1	34.9482340587	127.480060459		60	2018-06-20	적합	없음	061-749-6604	순천시 상수도과	2018-08-30	4820000	전라남도 순천시		
약사전약수터	강원도 횡성군 서원면 양서북로 1115	강원도 횡성군 서원면 석화리 916번지	37.449556	127.794232		1	2018-07-25	적합		033-340-5826	상하수도사업소	2018-08-20	4260000	강원도 횡성군		
대궐터	경기도 남양주시 진접읍 내각2로 84-77	경기도 남양주시 진접읍 내각리 141	37.711543	127.160261	2007-01-01	200	2017-02-09	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
전동	경기도 남양주시 진접읍 금강로1521번길 39	경기도 남양주시 진접읍 장현리 산25-14	37.728355	127.184591	2007-01-01	50	2017-02-09	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
능내	경기도 남양주시 진접읍 봉선사길 32	경기도 남양주시 진접읍 부평리255	37.747369	127.183437	2007-01-01	100	2017-02-09	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
동부주택	경기도 남양주시 진접읍 장현로45번길 15-1	경기도 남양주시 진접읍 장현리 산99-2	37.714129	127.174881	2007-01-01	50	2017-02-09	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
계전	경기도 남양주시 소래비로85번길 92-14	경기도 남양주시 화도읍 마석우리 산78	37.659861	127.308631	2007-01-01	50	2017-02-08	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
궁촌	경기도 남양주시 화도읍 가구단지길3길 3	경기도 남양주시 화도읍 녹촌리 산19	37.649564	127.294602	2007-01-01	50	2017-02-08	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
안골	경기도 남양주시 화도읍 가곡리 407	경기도 남양주시 화도읍 가곡리 420-1	37.691064	127.290196	2007-01-01	30	2017-02-08	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
윗용정	경기도 남양주시 진건읍 독정로솔숲길23-18	경기도 남양주시 진건읍 용정리 산122-4	37.664532	127.197278	2007-01-01	60	2017-02-10	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
봉인	경기도 남양주시 사릉로156번길 241-53	경기도 남양주시 진건읍 송능리 산52-10	37.661245	127.214717	2007-01-01	50	2017-02-10	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
용정	경기도 남양주시 진건읍 진건우회로242번길13	경기도 남양주시 진건읍 용정리 산155	37.659302	127.187208	2007-01-01	55	2017-02-10	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
극동	경기도 남양주시 오남읍 진건오남로912번길 120	경기도 남양주시 오남읍 양지리 산15	37.706145	127.213607	2007-01-01	200	2017-02-10	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
경동빌라(상)	경기도 남양주시 퇴계원면 퇴계원로120-12	경기도 남양주시 퇴계원면 퇴계원리 산59-10	37.650866	127.137383	2007-01-01	50	2017-02-08	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
석고개	경기도 남양주시 수동면 외방로62번길 26-12	경기도 남양주시 수동면 외방리 산1-1	37.721198	127.311822	2007-01-01	60	2017-02-08	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
남양	경기도 남양주시 천마산로12번길 5-44	경기도 남양주시 호평동 산5-32	37.659465	127.253031	2007-01-01	100	2017-02-07	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
백봉산	경기도 남양주시 경춘로1308번길 30	경기도 남양주시 평내동 산119	37.639266	127.247413	2007-01-01	100	2017-02-07	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
청수대	경기도 남양주시 경춘로1308번길 42	경기도 남양주시 평내동 산82-1	37.658023	127.229614	2007-01-01	80	2017-02-07	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
보리고개	경기도 남양주시 와부읍 덕소로97번길 49	경기도 남양주시 와부읍 덕소리 산54	37.587483	127.225481	2007-01-01	100	2017-02-09	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
무대	경기도 남양주시 경춘로양골1길48	경기도 남양주시 금곡동518	37.621338	127.208399	2007-01-01	30	2017-02-07	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
황골	경기도 남양주시 경춘로490번길 54-2	경기도 남양주시 지금동 산103	37.604771	127.166433	2007-01-01	150	2017-02-08	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
가운	경기도 남양주시 경춘로490번길 48	경기도 남양주시 가운동 산50-1	37.603192	127.159665	2007-01-01	150	2017-02-08	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
안산	경기도 남양주시 경춘로490번길 54-13	경기도 남양주시 가운동 산50-1	37.603192	127.159665	2007-01-01	30	2017-02-08	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
석수	경기도 남양주시 송산로 82-24	경기도 남양주시 별내동 산3-12	37.659261	127.138791	2007-01-01	100	2017-02-08	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
양골	경기도 남양주시 경춘로양골1길48-3	경기도 남양주시 금곡동187-7	37.637229	127.221402	2007-01-01	30	2017-02-07	적합		031-590-2468	남양주시 수도과	2018-08-09	3990000	경기도 남양주시		
대각사	광주광역시 남구 제석로80번안길 36		35.118401	126.910900		200	2018-07-27	적합	-	062-607-3641	광주광역시 남구청	2018-08-20	3610000	광주광역시 남구		
대가약수터	전라북도 순창군 풍산면 대가리	전라북도 순창군 풍산면 대가리 514-2	35.203075	127.105097	2001-01-17	50	2018-05-11	적합	0	063-650-1733	순창군청	2018-07-31	4770000	전라북도 순창군		
남전약수터	강원도 인제군 인제읍 설악로 1472	강원도 인제군 남면 남전리 산164	38.014021	128.075844	1996-01-01	50	2018-08-03	적합		033-460-2083	강원도 인제군청	2018-08-22	4330000	강원도 인제군		
방동약수터	강원도 인제군 기린면 방동약수로 89-59	강원도 인제군 기린면 방동리 34-1	37.563821	128.234454	1996-01-01	60	2018-08-03	부적합	총대장균군	033-460-2083	강원도 인제군청	2018-08-22	4330000	강원도 인제군		
필례약수터	강원도 인제군 인제읍 필례로 248-1	강원도 인제군 인제읍 귀둔리 산242	38.642251	128.221491	1996-01-01	50	2018-08-03	부적합	분원성대장균군+일반세균+총대장균군	033-460-2083	강원도 인제군청	2018-08-22	4330000	강원도 인제군		
체육공원		경기도 포천시 군내면 하성북리 636-1	37.892768	127.210638	1987-03-05	100	2018-08-02	적합		031-538-3411	경기도 포천시청	2018-08-13	5600000	경기도 포천시		
무렛골(상)		경기도 포천시 신북면 가채리 산45-11	37.917314	127.187814	1982-04-06	60	2018-08-02	부적합	총대장균군, 분원성대장균군/대장균	031-538-3411	경기도 포천시청	2018-08-13	5600000	경기도 포천시		
무렛골(하)		경기도 포천시 신북면 가채리 산46-42	37.905904	127.1943893	1982-04-06	30	2018-08-02	적합		031-538-3411	경기도 포천시청	2018-08-13	5600000	경기도 포천시		
청계		경기도 포천시 일동면 기산리 23-37	37.929499	127.337988	1982-12-05	100	2018-08-02	적합		031-538-3411	경기도 포천시청	2018-08-13	5600000	경기도 포천시		
각흘		경기도 포천시 영북면 운천리 산5	38.093227	127.282945	1981-02-06	30	2018-08-02	부적합	총대장균군, 분원성대장균군/대장균	031-538-3411	경기도 포천시청	2018-08-13	5600000	경기도 포천시		
능원		경기도 포천시 영중면 양문리 산16-1	38.004191	127.266879	2000-05-02	30	2018-08-02	부적합	총대장균군	031-538-3411	경기도 포천시청	2018-08-13	5600000	경기도 포천시		
옻우물		경기도 포천시 소흘읍 송우리641-4	37.825042	127.135896	2001-04-25	80	2018-08-02	적합		031-538-3411	경기도 포천시청	2018-08-13	5600000	경기도 포천시		
호병골		경기도 포천시 신읍동 산10-1	37.900487	127.1928791	1983-06-12	100	2018-08-02	적합		031-538-3411	경기도 포천시청	2018-08-13	5600000	경기도 포천시		
수왕사 약수터		전라북도 완주군 구이면 원기리 산 12 수왕사	35.7272881	127.0890475		1000	2017-07-17	적합	없음	063-290-2692	완주군청	2018-08-27	4720000	전라북도 완주군		
안골		경기도 광주시 경안동 224	37.406448868	127.24692975		100	2018-09-06	적합		031-760-2609	경기도 광주시청	2018-09-17	5540000	경기도 광주시		
칠사산		경기도 광주시 송정동 산10	37.423044721	127.26962009		100	2018-09-06	적합		031-760-2609	경기도 광주시청	2018-09-17	5540000	경기도 광주시		
북문	경기도 광주시 남한산성면 남한산성로780번길 41-6, (산성리)	경기도 광주시 남한산성면 산성리 1220	37.481060401	127.18210693		120	2018-09-06	적합		031-760-2609	경기도 광주시청	2018-09-17	5540000	경기도 광주시		
숭열전입구		경기도 광주시 남한산성면 산성리 산19	37.481389405	127.18016987		50	2018-09-06	적합		031-760-2609	경기도 광주시청	2018-09-17	5540000	경기도 광주시		
남문		경기도 광주시 남한산성면 산성리 1098	37.476337017	127.18315325		130	2018-09-06	적합		031-760-2609	경기도 광주시청	2018-09-17	5540000	경기도 광주시		
국청사	경기도 광주시 남한산성면 남한산성로780번길 105, (산성리)	경기도 광주시 남한산성면 산성리 803	37.484091122	127.1773588		50	2018-09-06	적합		031-760-2609	경기도 광주시청	2018-09-17	5540000	경기도 광주시		
